,title,timestamp,edits
3697,Lithuanian National Symphony Orchestra,2015-12-31 00:00:00,5
3698,Little Tail Story,2014-12-31 00:00:00,10
3699,Little Tail Story,2015-12-31 00:00:00,8
3700,Little Tail Story,2016-12-31 00:00:00,2
3701,Liv Løberg,2010-12-31 00:00:00,19
3702,Liv Løberg,2011-12-31 00:00:00,9
3703,Liv Løberg,2012-12-31 00:00:00,23
3704,Liv Løberg,2013-12-31 00:00:00,3
3705,Liv Løberg,2014-12-31 00:00:00,1
3706,Liv Løberg,2015-12-31 00:00:00,11
3707,Liv Løberg,2016-12-31 00:00:00,2
3708,Live Arts Week,2013-12-31 00:00:00,48
3709,Live Arts Week,2014-12-31 00:00:00,9
3710,Live Arts Week,2015-12-31 00:00:00,7
3711,Live Arts Week,2016-12-31 00:00:00,12
3712,Lola Dutronic Album 2 – The Love Parade,2007-12-31 00:00:00,2
3713,Lola Dutronic Album 2 – The Love Parade,2008-12-31 00:00:00,1
3714,Lola Dutronic Album 2 – The Love Parade,2009-12-31 00:00:00,4
3715,Lola Dutronic Album 2 – The Love Parade,2010-12-31 00:00:00,2
3716,Lola Dutronic Album 2 – The Love Parade,2011-12-31 00:00:00,1
3717,Lola Dutronic Album 2 – The Love Parade,2012-12-31 00:00:00,3
3718,Lola Dutronic Album 2 – The Love Parade,2013-12-31 00:00:00,2
3719,Londer Tsaava,2004-12-31 00:00:00,4
3720,Londer Tsaava,2005-12-31 00:00:00,2
3721,Londer Tsaava,2006-12-31 00:00:00,10
3722,Londer Tsaava,2007-12-31 00:00:00,4
3723,Londer Tsaava,2008-12-31 00:00:00,1
3724,Londer Tsaava,2010-12-31 00:00:00,2
3725,Londer Tsaava,2011-12-31 00:00:00,1
3726,Londer Tsaava,2012-12-31 00:00:00,3
3727,Londer Tsaava,2016-12-31 00:00:00,1
3728,London Residuary Body,2004-12-31 00:00:00,3
3729,London Residuary Body,2005-12-31 00:00:00,7
3730,London Residuary Body,2006-12-31 00:00:00,1
3731,London Residuary Body,2007-12-31 00:00:00,3
3732,London Residuary Body,2008-12-31 00:00:00,4
3733,London Residuary Body,2009-12-31 00:00:00,3
3734,London Residuary Body,2010-12-31 00:00:00,1
3735,London Residuary Body,2011-12-31 00:00:00,1
3736,London Residuary Body,2012-12-31 00:00:00,3
3737,London Residuary Body,2013-12-31 00:00:00,1
3738,London Residuary Body,2014-12-31 00:00:00,1
3739,London Residuary Body,2016-12-31 00:00:00,1
3740,Longfin crevalle jack,2009-12-31 00:00:00,12
3741,Longfin crevalle jack,2010-12-31 00:00:00,7
3742,Longfin crevalle jack,2011-12-31 00:00:00,2
3743,Longfin crevalle jack,2013-12-31 00:00:00,2
3744,Longfin crevalle jack,2014-12-31 00:00:00,2
3745,Longfin crevalle jack,2016-12-31 00:00:00,2
3746,Lophoceramica,2009-12-31 00:00:00,2
3747,Lophoceramica,2011-12-31 00:00:00,2
3748,Lophoceramica,2013-12-31 00:00:00,1
3749,Louis Tomei,2006-12-31 00:00:00,5
3750,Louis Tomei,2007-12-31 00:00:00,3
3751,Louis Tomei,2008-12-31 00:00:00,2
3752,Louis Tomei,2009-12-31 00:00:00,3
3753,Louis Tomei,2010-12-31 00:00:00,2
3754,Louis Tomei,2011-12-31 00:00:00,2
3755,Louis Tomei,2012-12-31 00:00:00,2
3756,Louis Tomei,2014-12-31 00:00:00,1
3757,Louis Tomei,2015-12-31 00:00:00,1
3758,Louis Tomei,2016-12-31 00:00:00,2
3759,Louis Tussaud,2006-12-31 00:00:00,16
3760,Louis Tussaud,2007-12-31 00:00:00,11
3761,Louis Tussaud,2008-12-31 00:00:00,7
3762,Louis Tussaud,2009-12-31 00:00:00,21
3763,Louis Tussaud,2010-12-31 00:00:00,10
3764,Louis Tussaud,2011-12-31 00:00:00,13
3765,Louis Tussaud,2012-12-31 00:00:00,7
3766,Louis Tussaud,2013-12-31 00:00:00,30
3767,Louis Tussaud,2014-12-31 00:00:00,3
3768,Louis Tussaud,2016-12-31 00:00:00,2
3769,Lucjan Kudzia,2007-12-31 00:00:00,6
3770,Lucjan Kudzia,2008-12-31 00:00:00,2
3771,Lucjan Kudzia,2009-12-31 00:00:00,3
3772,Lucjan Kudzia,2010-12-31 00:00:00,3
3773,Lucjan Kudzia,2011-12-31 00:00:00,2
3774,Lucjan Kudzia,2012-12-31 00:00:00,2
3775,Lucjan Kudzia,2013-12-31 00:00:00,1
3776,Lucjan Kudzia,2014-12-31 00:00:00,1
3777,Lucjan Kudzia,2016-12-31 00:00:00,2
3778,Luke James (English singer),2009-12-31 00:00:00,72
3779,Luke James (English singer),2010-12-31 00:00:00,30
3780,Luke James (English singer),2011-12-31 00:00:00,8
3781,Luke James (English singer),2012-12-31 00:00:00,3
3782,Luke James (English singer),2013-12-31 00:00:00,5
3783,Luke James (English singer),2014-12-31 00:00:00,2
3784,Luke James (English singer),2015-12-31 00:00:00,6
3785,Luke James (English singer),2016-12-31 00:00:00,3
3786,Lullington Heath,2008-12-31 00:00:00,1
3787,Lullington Heath,2009-12-31 00:00:00,1
3788,Lullington Heath,2012-12-31 00:00:00,1
3789,Lullington Heath,2014-12-31 00:00:00,1
3790,Lullington Heath,2015-12-31 00:00:00,1
3791,Lullington Heath,2016-12-31 00:00:00,2
3792,Lunt Silversmiths,2006-12-31 00:00:00,15
3793,Lunt Silversmiths,2007-12-31 00:00:00,3
3794,Lunt Silversmiths,2008-12-31 00:00:00,6
3795,Lunt Silversmiths,2010-12-31 00:00:00,4
3796,Lunt Silversmiths,2011-12-31 00:00:00,4
3797,Lunt Silversmiths,2012-12-31 00:00:00,2
3798,Lunt Silversmiths,2015-12-31 00:00:00,1
3799,Lunt Silversmiths,2016-12-31 00:00:00,3
3800,Löffler's syndrome,2005-12-31 00:00:00,3
3801,Löffler's syndrome,2006-12-31 00:00:00,2
3802,Löffler's syndrome,2007-12-31 00:00:00,7
3803,Löffler's syndrome,2008-12-31 00:00:00,6
3804,Löffler's syndrome,2009-12-31 00:00:00,1
3805,Löffler's syndrome,2010-12-31 00:00:00,8
3806,Löffler's syndrome,2011-12-31 00:00:00,3
3807,Löffler's syndrome,2012-12-31 00:00:00,4
3808,Löffler's syndrome,2013-12-31 00:00:00,4
3809,Löffler's syndrome,2015-12-31 00:00:00,1
3810,Löffler's syndrome,2016-12-31 00:00:00,1
3811,Magnolia henryi,2007-12-31 00:00:00,3
3812,Magnolia henryi,2008-12-31 00:00:00,3
3813,Magnolia henryi,2009-12-31 00:00:00,7
3814,Magnolia henryi,2010-12-31 00:00:00,2
3815,Magnolia henryi,2011-12-31 00:00:00,2
3816,Magnolia henryi,2013-12-31 00:00:00,1
3817,Magnolia henryi,2016-12-31 00:00:00,1
3818,Major Lance,2006-12-31 00:00:00,8
3819,Major Lance,2007-12-31 00:00:00,17
3820,Major Lance,2008-12-31 00:00:00,6
3821,Major Lance,2009-12-31 00:00:00,22
3822,Major Lance,2010-12-31 00:00:00,22
3823,Major Lance,2011-12-31 00:00:00,18
3824,Major Lance,2012-12-31 00:00:00,67
3825,Major Lance,2013-12-31 00:00:00,36
3826,Major Lance,2014-12-31 00:00:00,13
3827,Major Lance,2015-12-31 00:00:00,24
3828,Major Lance,2016-12-31 00:00:00,6
3829,Makkala Rajya,2014-12-31 00:00:00,5
3830,Makkala Rajya,2015-12-31 00:00:00,7
3831,Makkala Rajya,2016-12-31 00:00:00,1
3832,Marathon de La Rochelle,2011-12-31 00:00:00,1
3833,Marathon de La Rochelle,2012-12-31 00:00:00,4
3834,Marathon de La Rochelle,2013-12-31 00:00:00,4
3835,Marathon de La Rochelle,2014-12-31 00:00:00,1
3836,Marathon de La Rochelle,2015-12-31 00:00:00,2
3837,Maria Lähteenmäki,2010-12-31 00:00:00,5
3838,Maria Lähteenmäki,2011-12-31 00:00:00,2
3839,Maria Lähteenmäki,2012-12-31 00:00:00,3
3840,Maria Lähteenmäki,2013-12-31 00:00:00,2
3841,Maria Lähteenmäki,2014-12-31 00:00:00,2
3842,Maria Lähteenmäki,2016-12-31 00:00:00,1
3843,Marina (Japanese singer),2013-12-31 00:00:00,16
3844,Marina (Japanese singer),2014-12-31 00:00:00,13
3845,Marina (Japanese singer),2015-12-31 00:00:00,8
3846,Marina (Japanese singer),2016-12-31 00:00:00,4
3847,Mars Bonfire,2005-12-31 00:00:00,8
3848,Mars Bonfire,2006-12-31 00:00:00,3
3849,Mars Bonfire,2007-12-31 00:00:00,7
3850,Mars Bonfire,2008-12-31 00:00:00,5
3851,Mars Bonfire,2009-12-31 00:00:00,3
3852,Mars Bonfire,2010-12-31 00:00:00,6
3853,Mars Bonfire,2011-12-31 00:00:00,6
3854,Mars Bonfire,2012-12-31 00:00:00,12
3855,Mars Bonfire,2013-12-31 00:00:00,5
3856,Mars Bonfire,2015-12-31 00:00:00,5
3857,Mars Bonfire,2016-12-31 00:00:00,2
3858,Marshal of Bolivia,2007-12-31 00:00:00,5
3859,Marshal of Bolivia,2010-12-31 00:00:00,1
3860,Marshal of Bolivia,2012-12-31 00:00:00,1
3861,Mary River National Park,2002-12-31 00:00:00,2
3862,Mary River National Park,2004-12-31 00:00:00,1
3863,Mary River National Park,2005-12-31 00:00:00,3
3864,Mary River National Park,2007-12-31 00:00:00,5
3865,Mary River National Park,2008-12-31 00:00:00,5
3866,Mary River National Park,2010-12-31 00:00:00,1
3867,Mary River National Park,2011-12-31 00:00:00,1
3868,Mary River National Park,2012-12-31 00:00:00,2
3869,Mary River National Park,2013-12-31 00:00:00,11
3870,Mary River National Park,2014-12-31 00:00:00,11
3871,Mary River National Park,2015-12-31 00:00:00,2
3872,Maryland Route 372,2008-12-31 00:00:00,9
3873,Maryland Route 372,2009-12-31 00:00:00,2
3874,Maryland Route 372,2010-12-31 00:00:00,8
3875,Maryland Route 372,2012-12-31 00:00:00,6
3876,Maryland Route 372,2013-12-31 00:00:00,2
3877,Maryland Route 372,2014-12-31 00:00:00,6
3878,Maryland Route 372,2015-12-31 00:00:00,1
3879,Maryland Route 372,2016-12-31 00:00:00,1
3880,Matthias Liebers,2008-12-31 00:00:00,9
3881,Matthias Liebers,2009-12-31 00:00:00,8
3882,Matthias Liebers,2010-12-31 00:00:00,5
3883,Matthias Liebers,2011-12-31 00:00:00,6
3884,Matthias Liebers,2012-12-31 00:00:00,4
3885,Matthias Liebers,2013-12-31 00:00:00,4
3886,Matthias Liebers,2014-12-31 00:00:00,1
3887,Matthias Liebers,2016-12-31 00:00:00,3
3888,Max: The Curse of Brotherhood,2013-12-31 00:00:00,22
3889,Max: The Curse of Brotherhood,2014-12-31 00:00:00,180
3890,Max: The Curse of Brotherhood,2015-12-31 00:00:00,18
3891,Max: The Curse of Brotherhood,2016-12-31 00:00:00,3
3892,Maximum Collection (Max album),2014-12-31 00:00:00,6
3893,Maximum Collection (Max album),2015-12-31 00:00:00,1
3894,Maximum Collection (Max album),2016-12-31 00:00:00,3
3895,Mazımçay,2008-12-31 00:00:00,8
3896,Mazımçay,2009-12-31 00:00:00,1
3897,Mazımçay,2010-12-31 00:00:00,2
3898,Mazımçay,2011-12-31 00:00:00,1
3899,Mazımçay,2013-12-31 00:00:00,5
3900,Mazımçay,2014-12-31 00:00:00,1
3901,Meath (Dáil Éireann constituency),2005-12-31 00:00:00,20
3902,Meath (Dáil Éireann constituency),2006-12-31 00:00:00,7
3903,Meath (Dáil Éireann constituency),2007-12-31 00:00:00,13
3904,Meath (Dáil Éireann constituency),2008-12-31 00:00:00,5
3905,Meath (Dáil Éireann constituency),2009-12-31 00:00:00,18
3906,Meath (Dáil Éireann constituency),2010-12-31 00:00:00,32
3907,Meath (Dáil Éireann constituency),2011-12-31 00:00:00,12
3908,Meath (Dáil Éireann constituency),2012-12-31 00:00:00,1
3909,Meath (Dáil Éireann constituency),2013-12-31 00:00:00,5
3910,Meath (Dáil Éireann constituency),2014-12-31 00:00:00,4
3911,Meath (Dáil Éireann constituency),2016-12-31 00:00:00,4
3912,Medina Dam,2004-12-31 00:00:00,21
3913,Medina Dam,2005-12-31 00:00:00,6
3914,Medina Dam,2006-12-31 00:00:00,2
3915,Medina Dam,2007-12-31 00:00:00,2
3916,Medina Dam,2008-12-31 00:00:00,6
3917,Medina Dam,2009-12-31 00:00:00,8
3918,Medina Dam,2010-12-31 00:00:00,8
3919,Medina Dam,2011-12-31 00:00:00,4
3920,Medina Dam,2012-12-31 00:00:00,3
3921,Medina Dam,2013-12-31 00:00:00,2
3922,Medina Dam,2014-12-31 00:00:00,1
3923,Medina Dam,2015-12-31 00:00:00,4
3924,Medina Dam,2016-12-31 00:00:00,4
3925,Melanolycaena,2007-12-31 00:00:00,1
3926,Melanolycaena,2008-12-31 00:00:00,10
3927,Melanolycaena,2010-12-31 00:00:00,1
3928,Melanolycaena,2013-12-31 00:00:00,1
3929,Melanolycaena,2016-12-31 00:00:00,1
3930,Mesa Grande Band of Diegueno Mission Indians,2010-12-31 00:00:00,2
3931,Mesa Grande Band of Diegueno Mission Indians,2011-12-31 00:00:00,4
3932,Mesa Grande Band of Diegueno Mission Indians,2012-12-31 00:00:00,1
3933,Mesa Grande Band of Diegueno Mission Indians,2013-12-31 00:00:00,4
3934,Mesa Grande Band of Diegueno Mission Indians,2014-12-31 00:00:00,2
3935,Mesa Grande Band of Diegueno Mission Indians,2015-12-31 00:00:00,2
3936,Metacrambus deprinsi,2014-12-31 00:00:00,2
3937,"Metsanurga, Lääne-Viru County",2010-12-31 00:00:00,3
3938,"Metsanurga, Lääne-Viru County",2012-12-31 00:00:00,2
3939,"Metsanurga, Lääne-Viru County",2013-12-31 00:00:00,2
3940,"Metsanurga, Lääne-Viru County",2014-12-31 00:00:00,1
3941,Meyler de Bermingham,2009-12-31 00:00:00,19
3942,Meyler de Bermingham,2010-12-31 00:00:00,14
3943,Meyler de Bermingham,2011-12-31 00:00:00,2
3944,Meyler de Bermingham,2012-12-31 00:00:00,1
3945,Meyler de Bermingham,2013-12-31 00:00:00,3
3946,Meyler de Bermingham,2014-12-31 00:00:00,1
3947,Meyler de Bermingham,2015-12-31 00:00:00,5
3948,Meyler de Bermingham,2016-12-31 00:00:00,1
3949,Meyrignac-l'Église,2008-12-31 00:00:00,7
3950,Meyrignac-l'Église,2009-12-31 00:00:00,6
3951,Meyrignac-l'Église,2010-12-31 00:00:00,5
3952,Meyrignac-l'Église,2011-12-31 00:00:00,12
3953,Meyrignac-l'Église,2012-12-31 00:00:00,8
3954,Meyrignac-l'Église,2013-12-31 00:00:00,2
3955,Meyrignac-l'Église,2014-12-31 00:00:00,1
3956,Meyrignac-l'Église,2015-12-31 00:00:00,1
3957,Meyrignac-l'Église,2016-12-31 00:00:00,1
3958,Michael Taylor (glass artist),2010-12-31 00:00:00,83
3959,Michael Taylor (glass artist),2012-12-31 00:00:00,4
3960,Michael Taylor (glass artist),2013-12-31 00:00:00,7
3961,Michael Taylor (glass artist),2015-12-31 00:00:00,2
3962,Michael Taylor (glass artist),2016-12-31 00:00:00,3
3963,Mick Cain (rugby union),2015-12-31 00:00:00,1
3964,Mieke Wijaya,2013-12-31 00:00:00,12
3965,Mieke Wijaya,2014-12-31 00:00:00,1
3966,Mieke Wijaya,2015-12-31 00:00:00,4
3967,Mieke Wijaya,2016-12-31 00:00:00,6
3968,Mighty Spoiler,2003-12-31 00:00:00,5
3969,Mighty Spoiler,2004-12-31 00:00:00,6
3970,Mighty Spoiler,2005-12-31 00:00:00,10
3971,Mighty Spoiler,2006-12-31 00:00:00,2
3972,Mighty Spoiler,2007-12-31 00:00:00,2
3973,Mighty Spoiler,2008-12-31 00:00:00,2
3974,Mighty Spoiler,2009-12-31 00:00:00,2
3975,Mighty Spoiler,2010-12-31 00:00:00,1
3976,Mighty Spoiler,2011-12-31 00:00:00,2
3977,Mighty Spoiler,2012-12-31 00:00:00,2
3978,Mighty Spoiler,2013-12-31 00:00:00,3
3979,Mighty Spoiler,2014-12-31 00:00:00,1
3980,Mighty Spoiler,2016-12-31 00:00:00,2
3981,"Migrant Workers (Supplementary Provisions) Convention, 1975",2006-12-31 00:00:00,2
3982,"Migrant Workers (Supplementary Provisions) Convention, 1975",2008-12-31 00:00:00,1
3983,"Migrant Workers (Supplementary Provisions) Convention, 1975",2009-12-31 00:00:00,3
3984,"Migrant Workers (Supplementary Provisions) Convention, 1975",2010-12-31 00:00:00,2
3985,"Migrant Workers (Supplementary Provisions) Convention, 1975",2011-12-31 00:00:00,2
3986,"Migrant Workers (Supplementary Provisions) Convention, 1975",2013-12-31 00:00:00,11
3987,"Migrant Workers (Supplementary Provisions) Convention, 1975",2015-12-31 00:00:00,1
3988,Mikel Dunham,2006-12-31 00:00:00,28
3989,Mikel Dunham,2007-12-31 00:00:00,6
3990,Mikel Dunham,2008-12-31 00:00:00,19
3991,Mikel Dunham,2009-12-31 00:00:00,5
3992,Mikel Dunham,2010-12-31 00:00:00,3
3993,Mikel Dunham,2011-12-31 00:00:00,25
3994,Mikel Dunham,2012-12-31 00:00:00,5
3995,Mikel Dunham,2013-12-31 00:00:00,8
3996,Mikel Dunham,2014-12-31 00:00:00,5
3997,Mikel Dunham,2015-12-31 00:00:00,13
3998,Mikel Dunham,2016-12-31 00:00:00,2
3999,Military Merit Medal (Vietnam),2004-12-31 00:00:00,5
4000,Military Merit Medal (Vietnam),2005-12-31 00:00:00,2
4001,Military Merit Medal (Vietnam),2006-12-31 00:00:00,2
4002,Military Merit Medal (Vietnam),2007-12-31 00:00:00,19
4003,Military Merit Medal (Vietnam),2008-12-31 00:00:00,7
4004,Military Merit Medal (Vietnam),2009-12-31 00:00:00,3
4005,Military Merit Medal (Vietnam),2010-12-31 00:00:00,1
4006,Military Merit Medal (Vietnam),2012-12-31 00:00:00,13
4007,Mill Rift Hall,2012-12-31 00:00:00,3
4008,Mill Rift Hall,2014-12-31 00:00:00,1
4009,Mill Rift Hall,2015-12-31 00:00:00,1
4010,Mill Rift Hall,2016-12-31 00:00:00,3
4011,"Milo, Kenya",2013-12-31 00:00:00,32
4012,"Milo, Kenya",2015-12-31 00:00:00,1
4013,Minami Sanriku Kinkasan Quasi-National Park,2012-12-31 00:00:00,5
4014,Minami Sanriku Kinkasan Quasi-National Park,2013-12-31 00:00:00,1
4015,Minami Sanriku Kinkasan Quasi-National Park,2016-12-31 00:00:00,1
4016,Minchina Ota (1980 film),2009-12-31 00:00:00,5
4017,Minchina Ota (1980 film),2010-12-31 00:00:00,1
4018,Minchina Ota (1980 film),2011-12-31 00:00:00,10
4019,Minchina Ota (1980 film),2012-12-31 00:00:00,1
4020,Minchina Ota (1980 film),2013-12-31 00:00:00,25
4021,Minchina Ota (1980 film),2014-12-31 00:00:00,4
4022,Minchina Ota (1980 film),2015-12-31 00:00:00,7
4023,Minchina Ota (1980 film),2016-12-31 00:00:00,1
4024,Minuscule 514,2009-12-31 00:00:00,3
4025,Minuscule 514,2010-12-31 00:00:00,9
4026,Minuscule 514,2011-12-31 00:00:00,18
4027,Minuscule 514,2012-12-31 00:00:00,1
4028,Minuscule 514,2013-12-31 00:00:00,2
4029,Minuscule 514,2014-12-31 00:00:00,7
4030,Minuscule 514,2015-12-31 00:00:00,3
4031,Mirat ul Memalik,2008-12-31 00:00:00,8
4032,Mirat ul Memalik,2009-12-31 00:00:00,3
4033,Mirat ul Memalik,2010-12-31 00:00:00,4
4034,Mirat ul Memalik,2011-12-31 00:00:00,3
4035,Mirat ul Memalik,2013-12-31 00:00:00,1
4036,Mirat ul Memalik,2014-12-31 00:00:00,6
4037,Mirat ul Memalik,2015-12-31 00:00:00,4
4038,Mirat ul Memalik,2016-12-31 00:00:00,1
4039,Mladost 3 Metro Station,2012-12-31 00:00:00,39
4040,Mladost 3 Metro Station,2013-12-31 00:00:00,4
4041,Mladost 3 Metro Station,2014-12-31 00:00:00,1
4042,Mladost 3 Metro Station,2015-12-31 00:00:00,6
4043,Mladost 3 Metro Station,2016-12-31 00:00:00,2
4044,Mo Dutta,2005-12-31 00:00:00,5
4045,Mo Dutta,2006-12-31 00:00:00,5
4046,Mo Dutta,2007-12-31 00:00:00,4
4047,Mo Dutta,2008-12-31 00:00:00,18
4048,Mo Dutta,2009-12-31 00:00:00,25
4049,Mo Dutta,2010-12-31 00:00:00,4
4050,Mo Dutta,2011-12-31 00:00:00,3
4051,Mo Dutta,2012-12-31 00:00:00,1
4052,Mo Dutta,2013-12-31 00:00:00,1
4053,Mo Dutta,2014-12-31 00:00:00,4
4054,Mo Dutta,2015-12-31 00:00:00,1
4055,Moner Majhe Tumi,2011-12-31 00:00:00,51
4056,Moner Majhe Tumi,2012-12-31 00:00:00,3
4057,Moner Majhe Tumi,2013-12-31 00:00:00,17
4058,Moner Majhe Tumi,2014-12-31 00:00:00,6
4059,Moner Majhe Tumi,2015-12-31 00:00:00,3
4060,Moner Majhe Tumi,2016-12-31 00:00:00,1
4061,Monte Beigua,2009-12-31 00:00:00,8
4062,Monte Beigua,2010-12-31 00:00:00,4
4063,Monte Beigua,2013-12-31 00:00:00,3
4064,Monte Beigua,2014-12-31 00:00:00,1
4065,Monte Beigua,2015-12-31 00:00:00,7
4066,Monte Beigua,2016-12-31 00:00:00,3
4067,More New Arabian Nights: The Dynamiter,2006-12-31 00:00:00,8
4068,More New Arabian Nights: The Dynamiter,2007-12-31 00:00:00,5
4069,More New Arabian Nights: The Dynamiter,2008-12-31 00:00:00,5
4070,More New Arabian Nights: The Dynamiter,2010-12-31 00:00:00,6
4071,More New Arabian Nights: The Dynamiter,2011-12-31 00:00:00,3
4072,More New Arabian Nights: The Dynamiter,2013-12-31 00:00:00,4
4073,More New Arabian Nights: The Dynamiter,2015-12-31 00:00:00,4
4074,"Morganville, New Jersey",2002-12-31 00:00:00,2
4075,"Morganville, New Jersey",2004-12-31 00:00:00,5
4076,"Morganville, New Jersey",2005-12-31 00:00:00,4
4077,"Morganville, New Jersey",2006-12-31 00:00:00,7
4078,"Morganville, New Jersey",2007-12-31 00:00:00,13
4079,"Morganville, New Jersey",2008-12-31 00:00:00,6
4080,"Morganville, New Jersey",2009-12-31 00:00:00,9
4081,"Morganville, New Jersey",2010-12-31 00:00:00,4
4082,"Morganville, New Jersey",2011-12-31 00:00:00,4
4083,"Morganville, New Jersey",2012-12-31 00:00:00,7
4084,"Morganville, New Jersey",2013-12-31 00:00:00,10
4085,"Morganville, New Jersey",2014-12-31 00:00:00,18
4086,"Morganville, New Jersey",2015-12-31 00:00:00,2
4087,"Morganville, New Jersey",2016-12-31 00:00:00,7
4088,Mountbolus,2007-12-31 00:00:00,8
4089,Mountbolus,2008-12-31 00:00:00,6
4090,Mountbolus,2009-12-31 00:00:00,12
4091,Mountbolus,2010-12-31 00:00:00,4
4092,Mountbolus,2013-12-31 00:00:00,5
4093,Mountbolus,2015-12-31 00:00:00,1
4094,Muhammad al-Khushani,2008-12-31 00:00:00,8
4095,Muhammad al-Khushani,2009-12-31 00:00:00,3
4096,Muhammad al-Khushani,2010-12-31 00:00:00,3
4097,Muhammad al-Khushani,2011-12-31 00:00:00,3
4098,Muhammad al-Khushani,2012-12-31 00:00:00,4
4099,Muhammad al-Khushani,2013-12-31 00:00:00,3
4100,Muhammad al-Khushani,2014-12-31 00:00:00,1
4101,Muhammad al-Khushani,2015-12-31 00:00:00,4
4102,Muhammad al-Khushani,2016-12-31 00:00:00,5
4103,Mujeres Encinta,2010-12-31 00:00:00,5
4104,Mujeres Encinta,2011-12-31 00:00:00,21
4105,Mujeres Encinta,2012-12-31 00:00:00,1
4106,Mujeres Encinta,2013-12-31 00:00:00,3
4107,Mujeres Encinta,2014-12-31 00:00:00,6
4108,Mujeres Encinta,2015-12-31 00:00:00,1
4109,Multi-tool,2007-12-31 00:00:00,12
4110,Multi-tool,2008-12-31 00:00:00,16
4111,Multi-tool,2009-12-31 00:00:00,22
4112,Multi-tool,2010-12-31 00:00:00,28
4113,Multi-tool,2011-12-31 00:00:00,16
4114,Multi-tool,2012-12-31 00:00:00,21
4115,Multi-tool,2013-12-31 00:00:00,22
4116,Multi-tool,2014-12-31 00:00:00,16
4117,Multi-tool,2015-12-31 00:00:00,4
4118,Multi-tool,2016-12-31 00:00:00,2
4119,Music of Nier,2011-12-31 00:00:00,13
4120,Music of Nier,2012-12-31 00:00:00,5
4121,Music of Nier,2013-12-31 00:00:00,7
4122,Music of Nier,2014-12-31 00:00:00,8
4123,Music of Nier,2015-12-31 00:00:00,9
4124,Music of Nier,2016-12-31 00:00:00,2
4125,"Myki, Greece",2006-12-31 00:00:00,2
4126,"Myki, Greece",2007-12-31 00:00:00,6
4127,"Myki, Greece",2008-12-31 00:00:00,10
4128,"Myki, Greece",2009-12-31 00:00:00,6
4129,"Myki, Greece",2010-12-31 00:00:00,4
4130,"Myki, Greece",2011-12-31 00:00:00,8
4131,"Myki, Greece",2012-12-31 00:00:00,1
4132,"Myki, Greece",2013-12-31 00:00:00,4
4133,"Myki, Greece",2014-12-31 00:00:00,3
4134,"Myki, Greece",2015-12-31 00:00:00,7
4135,Myotis escalerai,2011-12-31 00:00:00,39
4136,Myotis escalerai,2012-12-31 00:00:00,2
4137,Myotis escalerai,2013-12-31 00:00:00,6
4138,Myotis escalerai,2014-12-31 00:00:00,1
4139,Myotis escalerai,2015-12-31 00:00:00,33
4140,Myotis escalerai,2016-12-31 00:00:00,2
4141,NCAA Division I Men's Golf Tournament all-time team records,2013-12-31 00:00:00,9
4142,NCAA Division I Men's Golf Tournament all-time team records,2014-12-31 00:00:00,11
4143,NCAA Division I Men's Golf Tournament all-time team records,2015-12-31 00:00:00,6
4144,NCAA Division I Men's Golf Tournament all-time team records,2016-12-31 00:00:00,1
4145,NK012,2010-12-31 00:00:00,4
4146,NK012,2011-12-31 00:00:00,4
4147,NK012,2012-12-31 00:00:00,3
4148,NK012,2013-12-31 00:00:00,1
4149,NK012,2015-12-31 00:00:00,1
4150,NK012,2016-12-31 00:00:00,2
4151,NZR DSA class,2013-12-31 00:00:00,34
4152,NZR DSA class,2014-12-31 00:00:00,113
4153,NZR DSA class,2015-12-31 00:00:00,10
4154,Naim Dhifallah,2009-12-31 00:00:00,3
4155,Naim Dhifallah,2010-12-31 00:00:00,6
4156,Naim Dhifallah,2011-12-31 00:00:00,1
4157,Naim Dhifallah,2012-12-31 00:00:00,4
4158,Naim Dhifallah,2013-12-31 00:00:00,3
4159,Naim Dhifallah,2015-12-31 00:00:00,2
4160,Naim Dhifallah,2016-12-31 00:00:00,1
4161,Nalaka Kolonne,2015-12-31 00:00:00,6
4162,Namdeo Jadav,2004-12-31 00:00:00,1
4163,Namdeo Jadav,2005-12-31 00:00:00,5
4164,Namdeo Jadav,2006-12-31 00:00:00,7
4165,Namdeo Jadav,2007-12-31 00:00:00,8
4166,Namdeo Jadav,2008-12-31 00:00:00,4
4167,Namdeo Jadav,2009-12-31 00:00:00,8
4168,Namdeo Jadav,2010-12-31 00:00:00,7
4169,Namdeo Jadav,2011-12-31 00:00:00,9
4170,Namdeo Jadav,2012-12-31 00:00:00,7
4171,Namdeo Jadav,2014-12-31 00:00:00,8
4172,Namdeo Jadav,2015-12-31 00:00:00,13
4173,Namdeo Jadav,2016-12-31 00:00:00,1
4174,Nanodomain,2005-12-31 00:00:00,3
4175,Nanodomain,2006-12-31 00:00:00,3
4176,Nanodomain,2007-12-31 00:00:00,2
4177,Nanodomain,2009-12-31 00:00:00,2
4178,Nanodomain,2010-12-31 00:00:00,3
4179,Nanodomain,2013-12-31 00:00:00,3
4180,Nanodomain,2015-12-31 00:00:00,2
4181,Nanodomain,2016-12-31 00:00:00,3
4182,Nappa Merrie,2013-12-31 00:00:00,5
4183,Nappa Merrie,2014-12-31 00:00:00,16
4184,Nappa Merrie,2015-12-31 00:00:00,2
4185,Nappa Merrie,2016-12-31 00:00:00,9
