revid,prediction,B,C,FA,GA,Start,Stub
506132392,Stub,0.013149142366636266,0.010726198863913463,0.003966024811651519,0.0,0.21211391312328987,0.7600447208345092
518392558,Start,0.13691858116279904,0.2643699075104353,0.002132300394955049,0.01596707245809161,0.48336127056581885,0.09725086790790044
5468998,Stub,0.07615510532979188,0.02925915963347849,0.006129083529826682,0.0,0.14684474002968328,0.7416119114772199
552067067,Start,0.1361538169237701,0.26488349616958323,0.002132300394955049,0.01596707245809161,0.4848438449552238,0.09601946909837664
567889731,C,0.18805295154785687,0.306827445063474,0.0021710130147630144,0.19032579809375683,0.2942288201615658,0.018393972118583967
569358312,Start,0.0003864104880515627,0.0055658579757682835,4.96031746031746e-05,0.0,0.5823615904948809,0.4116365378666959
572798953,Start,0.03803745299972149,0.0664711310910611,0.0,0.0007925581363081363,0.6334699222699279,0.26122893550298143
581157079,Stub,0.0004466345690947832,7.817522056600878e-05,1.023471615720524e-05,0.0,0.0033439214096455034,0.9961210340845362
587721624,Start,0.08963413284882372,0.2272227879973865,0.00014204545454545454,0.0032579545819677396,0.582054514921334,0.09768856419594255
607327304,Stub,0.001967963592621697,0.002793544057898359,1.023471615720524e-05,0.0,0.02276950934247652,0.972458748290846
628869873,GA,0.1682634005850332,0.32938101273808557,0.01649110745721894,0.396427057712583,0.0864414801226436,0.002995941384435798
632187561,Start,0.032065379825177404,0.07408261434050309,0.0,0.0005550986842105263,0.7219502050593147,0.17134670209079414
635887121,Start,0.15490915742082995,0.26023869847265313,0.0,0.008954391503104741,0.5242217828036805,0.051675969799732026
638110756,Start,0.13913661892975196,0.2665761309138883,0.002132300394955049,0.01658705908910765,0.47743364147952716,0.09813424919277
646935374,Start,0.14560969221170536,0.26104141087356014,0.0,0.0076069611046633125,0.5318410975883202,0.05390083822175119
668089021,Start,0.03038934273533831,0.06383743423797693,0.0,0.000390625,0.7310515439584828,0.17433105406820165
687053607,GA,0.16920558979202502,0.31808391512036105,0.01628277412388561,0.40562775204534,0.08780402753395261,0.002995941384435798
715189572,Start,0.14309875518362766,0.27591889360947774,0.003503377234781889,0.015320327987602139,0.4701300835836751,0.09202856240083572
86355814,Stub,0.026307386976284357,0.0035452970791859384,0.004665157029342571,0.0,0.17232713701916036,0.7931550218960269
96419856,Stub,0.017167979071501353,0.014711902948754027,0.010681164650051724,0.0,0.07973898708649037,0.877699966243202
16110109,Stub,0.07009102430135451,0.022461310453205235,0.0013550257462286118,0.0,0.12825698034741564,0.7778356591517962
161207154,Stub,0.0504121926789133,0.008652266100376968,0.006631967965804673,0.0,0.19093431397107236,0.7433692592838329
168253601,Start,0.02376539032481412,0.03064360788851525,0.0,0.000802536231884058,0.48143904879930643,0.46334941675548025
20706974,Stub,0.041870858921432254,0.018544610828903282,0.0005613844916498575,0.0,0.08937531437133606,0.8496478313866781
244372837,Start,0.019906678568135695,0.028294822138233217,0.0,0.001595633533133533,0.5459932585705041,0.4042096071899935
2556845,Stub,0.0705664820033747,0.021985411760394778,0.0012712839161632523,0.0,0.13253149317709972,0.7736453291429678
257604776,Stub,0.04878307952316572,0.008401669066691698,0.006683658513818751,0.0,0.1864888525800787,0.7496427403162453
261071386,Start,0.14367472581118523,0.29086872202526687,0.0,0.03343195768238285,0.4734804282190013,0.05854416626216422
274462735,Stub,0.02272990740036909,0.007815795100560227,0.0072839134289091004,0.0,0.17171391730497054,0.790456466765191
294023632,Stub,0.007992212258103941,0.025326005416958758,0.0005385487528344671,0.0001488095238095238,0.11553159572534136,0.8504628283229521
333931740,Stub,0.0026269529941163067,0.02837955662660429,0.0,0.0,0.2027440437524613,0.7662494466268176
334669350,Start,0.16962296286191053,0.28323342513616134,0.0002232142857142857,0.04788244351708897,0.45885097632471555,0.040186977874409814
335025151,Start,0.027852269740610357,0.32025097833981614,0.0002840909090909091,0.002185537093625329,0.5038728200541008,0.14555430386275633
359444124,Start,0.026187241221912943,0.32220182106104345,0.00026041666666666666,0.0014290886809269162,0.5187865830524625,0.13113484931698755
381249071,Stub,0.00558762079853411,0.030691972663311057,0.0001488095238095238,0.0,0.22855088066139445,0.73502071635295
402289247,Start,0.15734015153070438,0.30895364200100417,0.0006567651098901098,0.048481717132833155,0.4515756844405434,0.03299203978502511
403667515,Stub,0.024626646551939527,0.005894025715861827,0.008043137890955015,0.0,0.17441031393390674,0.7870258759073369
405929303,Stub,0.003703464227967601,0.021600642523353152,0.00078125,0.0,0.06533259717345623,0.9085820460752233
443523019,Stub,0.005920253851755399,0.03554933180148166,0.0003441220238095238,0.0,0.23032585909973263,0.7278604332232199
456615819,Start,0.16249567866610634,0.31403850632823727,0.0005766369047619047,0.05221958883795484,0.4342404727041256,0.036429116558814416
457220695,Start,0.035432395242406454,0.26804632069819423,0.00011574074074074073,0.005680525901114136,0.5316458563033508,0.15907916111419354
469312842,Start,0.03558851196924687,0.2649352084648394,0.00011574074074074073,0.005680525901114136,0.5377121490754992,0.15596786384855957
488867152,Stub,0.02076513708385666,0.009956590652083626,0.02308103847321096,0.0,0.20229252932634023,0.7439047044645084
503038941,Stub,0.024626646551939527,0.005894025715861827,0.007834804557621682,0.0,0.1749757901243829,0.7866687330501939
506884091,Stub,0.0034982874602908338,0.019385586293351277,0.0,0.0,0.06657593595688811,0.91054019028947
526953401,C,0.24426393035931787,0.4139743691657144,0.0013417467948717951,0.05032438836267896,0.2753193236972427,0.014776241620174426
528387934,Start,0.16294338326122945,0.31311887065996025,0.0005766369047619047,0.05434756502843102,0.4334514048124761,0.035562139333141535
530431052,Stub,0.009175891686261017,0.03776080359503984,0.0003441220238095238,0.0,0.2721168102326057,0.6806023724622831
533432948,Stub,0.0034982874602908338,0.019385586293351277,0.0,0.0,0.06657593595688811,0.91054019028947
558056539,Stub,0.024583693884435452,0.008468695360419953,0.00899803776959014,0.0,0.20062148332999974,0.7573280896555541
566066871,C,0.25015489315872175,0.4538064389663439,0.0002840909090909091,0.04665360046131188,0.23317536261570532,0.015925613888826406
569342653,Stub,0.0025738749447147278,0.031219542932086015,0.0,0.0,0.21303714251274872,0.7531694396104501
585267503,Start,0.03683970435325175,0.2688428893256452,0.00011574074074074073,0.005680525901114136,0.5339805499169483,0.15454058976229984
587322829,Start,0.1518689741130516,0.28783910719682626,0.0,0.03860971001568587,0.4872787344522737,0.03440347422216272
600719039,Stub,0.07267881564923083,0.01871784836364777,0.0023483236830900488,0.0003088235294117647,0.2772750375332778,0.6286711512413417
607174721,Stub,0.023358877034618603,0.00823721387893847,0.009213555010969451,0.0,0.19981749854163994,0.7593728555338329
608530572,Stub,0.0026649541269575003,0.02033311303131919,0.0,0.0,0.06513443764038979,0.9118674952013336
625511850,C,0.28035534754881913,0.4581174208987693,0.0002840909090909091,0.051084946799974565,0.19480254977819023,0.01535564406515592
634109508,Stub,0.0025738749447147278,0.03142844860974169,0.0,0.0,0.21462040963369972,0.7513772668118434
640095129,Start,0.06066726140686274,0.25352553490270874,0.0016365400326797386,0.015422044797138726,0.4982336966245068,0.1705149222361038
659759541,C,0.28035534754881913,0.4581174208987693,0.0002840909090909091,0.051084946799974565,0.19480254977819023,0.01535564406515592
681881743,Start,0.15216864726598567,0.29018482081292035,0.0,0.03824656772319575,0.48513235954095313,0.034267604656945325
696002839,C,0.11934470075731385,0.36098451904702555,0.01940510882534172,0.09912787659009781,0.320070501259734,0.08106729352048739
713487492,Stub,0.02357356778743689,0.008117634374391294,0.009844687767102208,0.0,0.18725519945968244,0.7712089106113867
83498098,Stub,0.045275470505783705,0.022483151926096144,0.0004629301905745886,0.0,0.10471955430909823,0.8270588930684472
95600842,Start,0.023886403719385958,0.030613324316040608,0.0,0.0008893417874396136,0.47348144167896933,0.4711294884981648
12062452,Stub,0.09191943958779022,0.009781855900282046,0.0021614444879387946,0.0006716628959276018,0.2708678466009628,0.6245977505270991
155952244,Start,0.11214669564493256,0.06747150363001622,0.0,0.0,0.7395909850431506,0.08079081568190062
169508663,Start,0.16355658514955723,0.17229357335604187,0.0002403846153846154,0.00026041666666666666,0.5745177608951937,0.08913127931715567
175572125,Stub,0.0066405423954955176,0.008480495272296464,3.296679831673651e-05,0.0,0.05486567585578088,0.9299803196781099
212776088,Start,0.11214669564493256,0.06747150363001622,0.0,0.0,0.7395909850431506,0.08079081568190062
244795594,Stub,0.011361736003481126,0.012383802014642857,0.0014216667788396822,0.000125,0.1302288433577836,0.8444789518452531
254686719,Start,0.17515117067113734,0.13581270286649322,0.0002403846153846154,0.00026041666666666666,0.5914729337427255,0.09706239143759235
257242931,Stub,0.011112645733107272,0.003313810523336838,0.0,0.0,0.18658548553454027,0.798988058209016
29117118,Start,0.13699355441486205,0.019962285897555554,2.042483660130719e-05,0.0,0.6925131103289425,0.1505106245220385
301121714,Stub,0.011760728119470909,0.003104947634580858,0.0,0.0,0.181262744978337,0.8038715792676114
309419735,Stub,0.01645907819514525,0.01531188342219043,0.000504547213622291,0.000125,0.171170146997908,0.7964293441711342
333600603,Start,0.11081415868357662,0.12172390065873458,0.0,0.001501646331609567,0.7292355597433272,0.03672473458275196
360780206,Stub,0.01805852452265264,0.01867410400819198,0.000504547213622291,0.000125,0.1947691567251842,0.7678686675303492
384621658,Stub,0.007571193516800308,0.008214679217006724,3.296679831673651e-05,0.0,0.05803167471725183,0.926149485750624
393910715,Stub,0.01661125759664972,0.0060466588955934075,0.0003289473684210526,0.0001736111111111111,0.20688381896389405,0.7699557060643302
397262617,Stub,0.0015686676168113454,0.002052967716920856,0.0,0.0,0.010558282538129512,0.9858200821281384
402590566,Start,0.09429086001093719,0.16524056271754248,0.0,0.0006525735294117647,0.6532368361436587,0.08657916759844975
409883580,Stub,0.017454502458682727,0.006349145054783277,0.0,0.0001736111111111111,0.2048174068133557,0.7712053345620673
456087164,Start,0.05269389612478317,0.06499584383385762,0.0017427187642938414,0.001899010433692928,0.48512834577926967,0.3935401850641027
457296750,Stub,0.002619499597330826,0.0018125831015362408,0.0,0.0,0.011034144758017467,0.9845337725431154
458332071,Stub,0.008752440521630647,0.005340542915305428,0.0,0.000125,0.12784047900961223,0.8579415375534516
464522575,Start,0.08531597831678925,0.08290025361713592,0.0,0.0001488095238095238,0.7559205944012752,0.07571436414099023
465339866,Stub,0.004496494384831231,6.514456626528898e-05,0.0,0.0,0.02962635894457128,0.9658120021043322
475361474,Stub,0.0028367382578684554,0.001956819566503589,0.0,0.0,0.01767942431899744,0.9775270178566309
488248752,Start,0.048040468647957954,0.060893317319341764,0.001519504478579556,0.001153021820856489,0.5099412414998774,0.3784524462333864
491386837,Stub,0.015571423982556024,0.016632586403736098,0.0012090714475582896,0.0010732097186700767,0.2361946790436721,0.729319029403807
499215113,Stub,0.016248556832051033,0.005194780830645346,0.0,0.0001736111111111111,0.20787015003218193,0.7705129011940107
505954095,Stub,0.0047202159757403234,6.514456626528898e-05,0.0,0.0,0.04005463155747086,0.9551600079005235
524307802,Start,0.09084565234173017,0.07321584765589013,0.0,0.0,0.7615447624227601,0.07439373757961944
528846691,Stub,0.0083529717453331,0.007394659199741932,3.296679831673651e-05,0.0,0.06842969235776185,0.9157897098988462
540977193,Stub,0.01483480627967832,0.014835418183291062,0.0006679459064327485,0.0005321180555555555,0.1906731786670562,0.7784565329079858
541254321,Stub,0.0002356250607084446,0.0024358851376168823,0.0,0.0,0.005423177913944239,0.9919053118877302
553461605,Start,0.06545392610060145,0.1067737334825842,0.0021996289508700007,0.004844023063325803,0.5432751542531864,0.27745353414943225
557622875,Start,0.04192077520007157,0.08416631729071486,0.001161234276559354,0.0013814696333078688,0.5280366423595755,0.34333356123977066
584377370,Start,0.07993100875598601,0.15276667641582903,0.0,0.008521798585244132,0.6834702768449225,0.07531023939801783
611194162,Start,0.09786241989809757,0.16703225647435457,0.0015144303480850666,0.012522062639321648,0.5981910449522778,0.122877785687863
620238171,Stub,0.012060995326568789,0.0009876857772556707,0.0001492577452667814,0.0,0.20791878537311384,0.778883275777795
624461315,Start,0.043677265137423656,0.08448661454447179,0.001161234276559354,0.0013814696333078688,0.5404564292525156,0.32883698715572157
644201643,Start,0.10072505023110116,0.14809393129905987,0.002830478053399077,0.009046937376707115,0.5573677065799563,0.18193589645977618
650655741,Stub,0.013236179248098506,0.014309658936372382,0.0002717391304347826,0.0005909415849673202,0.22560656286868075,0.7459849182314456
651144103,Start,0.043677265137423656,0.08448661454447179,0.001161234276559354,0.0013814696333078688,0.5404564292525156,0.32883698715572157
696313988,Start,0.08062145112611589,0.1537366439482966,0.0,0.008521798585244132,0.6880050366623112,0.06911506967803194
96102437,Start,0.2637313959701248,0.15846258912124356,0.00039204545454545454,0.0008723958333333333,0.5003984608496304,0.0761431127711222
96825020,Start,0.13648693060728173,0.05784354178586944,2.042483660130719e-05,0.0,0.7185731542697579,0.0870759485004898
13966327,Stub,0.005424019268527185,0.005710325580378973,0.008673029951660784,0.0,0.032349500435238765,0.947843124764194
163090144,Stub,0.030558601677794738,0.007346625776035244,0.0022574036795125845,0.0,0.34771724396577247,0.6121201249008845
16508309,Stub,0.004933901747159663,0.005574391774232402,0.008673029951660784,0.0,0.03449429395870875,0.9463243825682384
178191561,Stub,0.005824862169520209,0.0037540712622750696,0.00010498455231869479,0.0,0.038333489089218624,0.9519825929266675
252014855,Stub,0.0011052009422475102,0.0176791839465166,0.0,0.00015625,0.07605035104073708,0.905009014070498
255505603,Stub,0.003607450579844246,0.0020820345530615674,4.6425093893448325e-05,0.0,0.05230059259406544,0.941963497179135
259554763,Stub,0.030105509829987626,0.010018973546964299,0.001972185425544331,0.0,0.36567039280616165,0.592232938391342
288261341,Stub,0.01238217738007457,0.0076895719529705055,0.0004971418518243053,0.0,0.08775253198813496,0.8916785768269951
331661954,Start,0.15704041687335776,0.15227311711939753,0.0002403846153846154,0.00026041666666666666,0.6206165253132464,0.06956913941194617
333325152,Stub,0.004755297727204732,0.024750662845998514,0.0,0.0007091346153846155,0.1057069427270391,0.8640779620843725
334526568,Stub,0.03677988575333432,0.006815528469574991,6.793478260869565e-05,0.0,0.3898842624153801,0.5664523885791024
384914737,Stub,0.01185002158297312,0.0076895719529705055,0.0004971418518243053,0.0,0.0854357402352019,0.8945275243770296
391410324,Start,0.07662104976117981,0.12800562198653762,0.0035158676242236014,0.004261773040555935,0.4882080940636673,0.29938759352383587
397311283,Start,0.11176722138197195,0.3869033972798537,0.0001846976902173913,0.008031551761260603,0.4795252814904414,0.013587850396254774
403578958,Start,0.11491959056192036,0.14733016221106687,0.0,0.0008747009569377989,0.6613040330360863,0.0755715132339885
405243285,C,0.3375944608329184,0.351157730641772,0.003025557346924624,0.04466731934002474,0.2542444368763054,0.009310494962055308
423384587,Stub,0.02702188896821011,0.02170107312411176,0.006837879076170469,0.0,0.3641805691097705,0.5802585897217375
428988171,Start,0.08204742360419416,0.16376614422520713,0.003880450957556935,0.0059334301877565585,0.47685461764176285,0.2675179333835225
462565226,Start,0.09569683015521216,0.4095471648329186,0.000173828125,0.00646894769865654,0.4724268696009827,0.015686359587229748
462655586,Start,0.11754549537314789,0.13071591640902552,0.0,0.0008747009569377989,0.6799649876885734,0.07089889957231536
467299012,C,0.37385621500780764,0.43278235293006384,0.004150036265936579,0.033537730396568,0.15166997291552578,0.004003692484098663
489476882,Stub,0.028844989167751932,0.020590706175548278,0.005587503246089949,0.0,0.37923070906347467,0.5657460923471355
491616558,Start,0.08204742360419416,0.16376614422520713,0.003880450957556935,0.0059334301877565585,0.47685461764176285,0.2675179333835225
503017993,Start,0.09569683015521216,0.4095471648329186,0.000173828125,0.00646894769865654,0.4724268696009827,0.015686359587229748
523515760,C,0.3504183763760292,0.46939160822667675,0.00023148148148148146,0.0343560135276193,0.14398194523965796,0.0016205751485356748
526255309,Start,0.09522780181801022,0.17994460718797597,0.0002403846153846154,0.0008747009569377989,0.6637255167147514,0.05998698870693978
529012551,Start,0.03328538644240306,0.1882655819352865,0.0003472222222222222,0.010821448828625096,0.606447703830449,0.16083265674101402
560908826,C,0.18333375983544142,0.48667793490271205,0.0010984241452991453,0.011711055847594133,0.30773846765776114,0.009440357611192558
579611860,FA,0.2019777258833712,0.06634668533578673,0.39768435712799743,0.3316141586645588,0.0023770729882862237,0.0
579925700,Stub,0.0394124770436126,0.05372994068289313,0.0028607112657726653,0.0014031806484543132,0.4237838182626715,0.4788098720965954
586938375,Start,0.055930739812148376,0.2594580547741166,0.0039679574275362315,0.019638492711097744,0.5692318818004537,0.09177287347464716
587337341,Start,0.07687150586595787,0.1746366810849145,0.0048099381370441145,0.004416876337732316,0.49415211311948576,0.24511288545486548
587549588,GA,0.18903330814772065,0.14667930140310953,0.19327287006658228,0.4591230282771379,0.011534057464926988,0.0003574346405228758
597556611,Start,0.08058954085243279,0.20093714375907873,0.003472842261904763,0.003564519178178452,0.47193101884540656,0.2395049351029989
622457487,Stub,0.008396847300773216,0.04649021497110069,0.0004464285714285714,0.0006176923343019234,0.15384836488019502,0.7902004519422006
630876912,Stub,0.0394124770436126,0.05372994068289313,0.0028607112657726653,0.0014031806484543132,0.4237838182626715,0.4788098720965954
636780938,Start,0.07434473446741299,0.27489297346901526,0.0001644736842105263,0.014075988617722765,0.49656054107141934,0.13996128869021898
638045266,GA,0.21138138902060782,0.16186791106891224,0.17080008008778597,0.4458150057422511,0.009257346106586625,0.0008782679738562092
639823559,FA,0.2007246263330444,0.06511373762850173,0.39187902331270563,0.34004758519200773,0.002235027533740769,0.0
640016788,C,0.25209796879050556,0.504597988461015,0.003934205381769444,0.16821539982017322,0.07039557335657137,0.0007588641899653676
648335712,Stub,0.04140584825573381,0.053874701712304886,0.0030690445991059983,0.0014031806484543132,0.41926732984912435,0.4809798949352763
667481363,Stub,0.008396847300773216,0.04649021497110069,0.0004464285714285714,0.0006176923343019234,0.15384836488019502,0.7902004519422006
679919235,GA,0.21228298844242777,0.16341944615663154,0.16848468918783627,0.4456772621326615,0.009257346106586625,0.0008782679738562092
682027811,Start,0.09276044698322376,0.21777443816619138,0.002743675595238095,0.0075917951178185224,0.462765450066411,0.21636419407111748
691556794,C,0.18015403369946698,0.41138801757082044,0.002448011600972127,0.019340564375070195,0.3575568702050285,0.029112502548642026
697647020,FA,0.19985376719776962,0.06868636530397385,0.38434342274948324,0.3453427267388424,0.0017737180099312451,0.0
710220034,Start,0.07434473446741299,0.27489297346901526,0.0001644736842105263,0.014075988617722765,0.49656054107141934,0.13996128869021898
86540720,Stub,0.02847591880519451,0.004407280870067849,0.002214362010178815,0.0,0.21099066759767743,0.7539117707168815
93200722,Stub,0.0035159180048862466,0.009334596129810514,0.005007916194666376,0.0,0.02781983599284783,0.9543217336777889
10426930,Stub,0.05651241781473567,0.0346922632856801,0.0026148417514979304,0.0015706726054266098,0.375567417859349,0.5290423866833112
153805939,Stub,0.07759733548870291,0.04194426783952306,0.02257053659445768,0.0,0.1989844693780971,0.658903390699219
176280544,Stub,0.017615295782836316,0.07784752142479619,0.0001838235294117647,0.0002232142857142857,0.39555442608661695,0.5085757188906246
178785466,Stub,0.020851875583206128,0.03470520466429808,0.0,0.00015480895915678523,0.38821051963367686,0.5560775911596618
179506867,Stub,0.00011895339921521802,0.0014386079004161637,0.0011569005503230395,0.0,0.0014197413342509316,0.9958657968157949
240514846,Stub,0.00021708141853888952,0.00023112956917138483,0.0006335176831901723,0.0,0.002087581221648433,0.9968306901074511
244072757,Stub,0.019649781091705294,0.040348066805048724,0.0,0.0,0.4256539098381996,0.5143482422650462
261120465,Stub,0.021574320607314183,0.05374570288889953,0.0,0.00024161451471234078,0.45787733412984083,0.4665610278592326
308119888,Stub,0.07725879382203625,0.041553642839523064,0.02257053659445768,0.0,0.1993750943780971,0.6592419323658857
31053977,Start,0.05649107805915625,0.023078993696863653,0.0,0.0007664758487126908,0.4979363453203969,0.4217271070748708
33161624,Stub,0.02144317661308028,0.0007290906339772322,0.0,0.0,0.2165256186169698,0.7613021141359728
332267525,Start,0.02524252982666823,0.06579463362958059,0.0,0.0005224116161616163,0.5196099423055487,0.3888304826220409
332879599,Start,0.021526548856941264,0.07007729766085449,0.0,0.0002232142857142857,0.5177621966131833,0.3904107425833064
380285459,Stub,0.07759733548870291,0.04194426783952306,0.02257053659445768,0.0,0.1989844693780971,0.658903390699219
393328553,Stub,0.0005295814185388895,0.0005470561042591041,0.0014136403383128275,0.0,0.002069089414094126,0.9954406327247952
393962135,Start,0.1487717278988546,0.2917869429991463,0.004740007977815472,0.07094681288993392,0.4575561100722025,0.026198398162047148
401944745,Start,0.027645921026967214,0.13331179766930412,0.0,0.0011904761904761904,0.582629661165164,0.25522214394808873
403634228,C,0.21989914965980611,0.49126918140449877,0.0026843815221352122,0.07481671313917623,0.2051279790248497,0.006202595249534346
451992089,Start,0.15389426760032177,0.2972998158029699,0.003280096361653856,0.06071035835086778,0.4591405542084629,0.025674907675724206
465097233,C,0.22403072674277635,0.4705376315340268,0.004924776132423146,0.06504184441577024,0.22803352927656023,0.007431491898443573
465764364,Start,0.021700822006667474,0.07538097128389307,0.0001838235294117647,0.0,0.4534706655944979,0.4492637175855297
525013365,Start,0.023069238612102246,0.08943679990132915,0.0,0.0006622023809523808,0.46129441554291867,0.42553734356269796
527916762,C,0.22075421996781758,0.47031405225732004,0.00450810946575648,0.0658973300759434,0.231278619864131,0.007247668369031808
527980447,Stub,0.0005295814185388895,0.0005470561042591041,0.0014136403383128275,0.0,0.002069089414094126,0.9954406327247952
529056828,Start,0.15790097432204203,0.3061810282982928,0.003047253224398954,0.05916889593256712,0.4485067385267733,0.025195109695926227
545367786,Stub,0.07759733548870291,0.04194426783952306,0.02257053659445768,0.0,0.1989844693780971,0.658903390699219
581379337,C,0.2062447800480541,0.49001699121808906,0.0037823755453894074,0.07299162517590327,0.22094456364417603,0.0060196643683884865
587270683,Start,0.1799400862802389,0.3043631330758751,0.0035416344398037764,0.04562124595920241,0.4288477402284223,0.037686160016457665
587528602,Start,0.08113926710671884,0.17252834071364898,0.0005244755244755245,0.009600772632394713,0.59959489823511,0.1366122457876519
60468831,Stub,0.00042610624092058935,0.00031914963544531715,0.0005431698866568088,0.0,0.0012250285819394092,0.9974865456550379
616915627,Start,0.0231293347659484,0.08982742490132914,0.0,0.0006622023809523808,0.4600888023512856,0.4262922356004847
624909181,Start,0.0799837869217567,0.20372183115338807,0.0005244755244755245,0.011401361983052723,0.5612366968378792,0.1431318475794474
629138736,C,0.21245232015640209,0.47231723041763657,0.003031964361178881,0.07042385098189553,0.2354671407671305,0.006307493315756908
635874506,Start,0.19937160352885883,0.125741904563056,2.042483660130719e-05,0.003640209651674435,0.5537719109083337,0.11745394651147605
639620801,Start,0.1774791953446784,0.30951997257914204,0.002208592481761818,0.04363368465992247,0.42914974935012784,0.03800880558436778
667829690,Start,0.019714127121133813,0.07307331243572782,0.0,0.0,0.47787496162263715,0.42933759882050193
692116591,Start,0.045400441218250126,0.11814980249894606,0.0001838235294117647,0.002991363211951447,0.5096815500068722,0.3235930195345683
694051301,C,0.20355837483625808,0.5137929716032419,0.004909861311953238,0.12330611579667264,0.15022481079419006,0.004207865657684656
696521042,Start,0.23436229152983357,0.14523818017459916,0.0005263772175536881,0.00299544862226267,0.5108975303671967,0.10598017208855434
697368350,GA,0.13274621789162275,0.17720818263327584,0.12208515825989515,0.5421190221001349,0.025841419115071363,0.0
697473466,C,0.2044438097263194,0.5208069241169092,0.004743108930888662,0.18095683583851585,0.0863172409677862,0.0027320804195804195
704186053,Start,0.16541213934229537,0.3185229426915365,0.0021921451133407655,0.046656088245203384,0.4352003776473067,0.032016306960317556
97196829,Start,0.02911112118112196,0.08295549613263832,0.0,0.0002232142857142857,0.5360187869319943,0.35169138146853085
97498039,Stub,0.018058379140051522,0.003761198585751989,0.0,8.680555555555555e-05,0.27765514618172527,0.7004384705369154
164186266,Stub,0.019096474478338624,0.024786490678790893,0.005841084260440838,0.0,0.20350043898186584,0.7467755116005635
173467137,Stub,0.001561199195292175,0.005423497309394036,0.00023474565102793885,0.0,0.08612978410656301,0.9066507737377231
178680248,Stub,0.02893766192285723,0.011320088429163724,0.0001358695652173913,0.0,0.44016411837823527,0.5194422617045261
227521024,Stub,0.02098400221575129,0.01186931250098291,1.785714285714286e-05,0.0,0.2218819738510081,0.7452468542894004
254906798,Start,0.03944203635301789,0.04217908617800456,0.0,0.0005059523809523809,0.5229928087780638,0.3948801163099614
259269589,Start,0.07560756551375324,0.20726179680226756,0.0002232142857142857,0.010590565474811402,0.5443826637546538,0.16193419416880045
259318788,Start,0.05974784938830319,0.12508761569588267,0.0011979166666666666,0.00208722703128074,0.49892761883102066,0.3129517723868462
308093126,Stub,0.00026161398467432955,0.011405043498161929,0.0,0.0,0.02705632495677135,0.9612770175603924
310794068,Stub,0.023617735718324463,0.015325700183358859,0.0005372807017543859,0.0001736111111111111,0.24022852404395878,0.7201171482414929
31297624,Stub,0.016382738885917847,0.004733764809017224,0.0002103182694937025,0.0,0.0577990670509137,0.9208741109846577
316497763,Start,0.062058725534260686,0.13197958663669224,0.0,0.0013865658664651633,0.4670530562002546,0.33752206576232796
330949702,Start,0.08177405152948396,0.22108700326539718,0.0002232142857142857,0.010773348700357784,0.5151745492855289,0.17096783293351842
331794883,Start,0.03821968450460044,0.049013256606336826,0.0001644736842105263,0.0,0.5150202373370464,0.3975823478678059
342680086,Stub,0.00026161398467432955,0.011405043498161929,0.0,0.0,0.026531849432295824,0.9618014930848678
387399062,Stub,0.020152694455650676,0.0111386263711521,0.0005372807017543859,0.0001736111111111111,0.27499442566795806,0.6930033616923734
394430345,Start,0.08079727816578626,0.22241170173030947,0.0002232142857142857,0.010773348700357784,0.5142262952369457,0.17156816188088683
397766982,Start,0.01821148749894292,0.044607747186475255,0.0,0.00025,0.7830226874536543,0.1539080778609276
401806986,Start,0.03134499919650755,0.08221840711120568,6.793478260869565e-05,0.0,0.4579938232423558,0.4283748356673226
425342605,Stub,0.00026161398467432955,0.012524641964057951,0.0,0.0,0.024799034623066252,0.9624147094282016
460623479,Start,0.043269912364443865,0.07216586704252334,0.0,0.0,0.5035586260673024,0.3810055945257311
468091167,B,0.3498656713785633,0.2834020490799194,0.003977088153074995,0.005384456440158754,0.33322037031144197,0.02415036463684221
468806741,Stub,0.029095941268344742,0.01864048382943697,6.793478260869565e-05,1.1927480916030534e-05,0.38538845408162725,0.5667952585570666
468835831,Start,0.08732691043746571,0.25259912900159526,0.0002232142857142857,0.011224551908913935,0.50142998910543,0.14719620526088115
476952483,Stub,0.00026161398467432955,0.012524641964057951,0.0,0.0,0.024799034623066252,0.9624147094282016
491121197,Start,0.10838406933637865,0.24077133855729316,0.0004076086956521739,0.010320827952648775,0.4661944013908862,0.17392175406714144
517833564,Start,0.04029557780345687,0.06601377117917838,0.0,0.0,0.5279142233415388,0.36577642767582647
529341936,Stub,0.02051958880119867,0.09038986764105145,0.0,0.0006016348847231199,0.391824352875743,0.4966645557972839
529829656,C,0.2850940295835876,0.3658024821339526,0.005282166704017517,0.005426226959315193,0.3239846931311934,0.014410401487934519
536348040,Stub,0.00026161398467432955,0.012524641964057951,0.0,0.0,0.024799034623066252,0.9624147094282016
549926434,Start,0.09819901815819665,0.2387475853479541,0.0004076086956521739,0.010334648473525745,0.4758220398334025,0.1764890994912688
567324002,Stub,0.00623905276381057,0.0013267626576245338,0.0,0.0,0.03205992365212766,0.9603742609264367
571437856,Start,0.19203839875691886,0.3219555125669917,0.0004807692307692308,0.009578567629554474,0.4389488579929042,0.036997893822861956
577048148,Stub,0.006008209636233843,0.04279826591838193,1.1531365313653136e-05,0.0002976190476190476,0.2857588878720613,0.6651254861603906
587827335,Stub,0.02180248062951426,0.09864920822913356,0.0,0.0006016348847231199,0.3846936085270601,0.494253067729569
